id	position	name	GSM2522670
B45R22C22	45-22-22	AlexaAntiMouseAb~N/A	10509
B46R01C01	46-1-1	AlexaAntiMouseAb~N/A	38192
B46R01C02	46-2-1	AlexaAntiMouseAb~N/A	36264
B46R01C03	46-3-1	ERa~N/A	1905
B46R01C04	46-4-1	ERa~N/A	1949
B46R01C05	46-5-1	HumanIgG1~N/A	1179
B46R01C06	46-6-1	HumanIgG1~N/A	1199
B46R01C07	46-7-1	HumanIgG2~N/A	3754
B46R01C08	46-8-1	HumanIgG2~N/A	3831
B46R01C09	46-9-1	HumanIgG3~N/A	16189
B46R01C10	46-10-1	HumanIgG3~N/A	16506
B46R01C11	46-11-1	HumanIgG4~N/A	50949
B46R01C12	46-12-1	HumanIgG4~N/A	48606
B46R01C13	46-13-1	BiotinAb~N/A	347
B46R01C14	46-14-1	BiotinAb~N/A	286
B46R01C15	46-15-1	RanBP2deltaFG~N/A	518
B46R01C16	46-16-1	RanBP2deltaFG~N/A	504
B46R01C17	46-17-1	hMDM2~N/A	701
B46R01C18	46-18-1	hMDM2~N/A	713
B46R01C19	46-19-1	PKCeta~N/A	674
B46R01C20	46-20-1	PKCeta~N/A	753
B46R01C21	46-21-1	AlexaAntiMouseAb~N/A	31859
B46R01C22	46-22-1	AlexaAntiMouseAb~N/A	33199
B46R02C01	46-1-2	PKCeta~N/A	1134
B46R02C02	46-2-2	PKCeta~N/A	1164
B46R02C03	46-3-2	Buffer	664
B46R02C04	46-4-2	Buffer	638
B46R02C05	46-5-2	HumanIgA~N/A	28193
B46R02C06	46-6-2	HumanIgA~N/A	25827
B46R02C07	46-7-2	Buffer	175
B46R02C08	46-8-2	Buffer	67
B46R02C09	46-9-2	BSA~N/A	13162
B46R02C10	46-10-2	BSA~N/A	12638
B46R02C11	46-11-2	Hs~MGC:BC000440.1~uORF:IOH3468	596
B46R02C12	46-12-2	Hs~MGC:BC000440.1~uORF:IOH3468	474
B46R02C13	46-13-2	Hs~Ref:NM_006325.2~uORF:IOH10063	1036
B46R02C14	46-14-2	Hs~Ref:NM_006325.2~uORF:IOH10063	943
B46R02C15	46-15-2	Hs~MGC:BC057760.1~uORF:IOH29220	1056
B46R02C16	46-16-2	Hs~MGC:BC057760.1~uORF:IOH29220	1083
B46R02C17	46-17-2	Hs~Ref:NM_023942.1~uORF:IOH4176	394
B46R02C18	46-18-2	Hs~Ref:NM_023942.1~uORF:IOH4176	431
B46R02C19	46-19-2	Hs~MGC:BC020637.1~uORF:IOH12160	2209
B46R02C20	46-20-2	Hs~MGC:BC020637.1~uORF:IOH12160	2068
B46R02C21	46-21-2	Hs~MGC:BC020838.1~uORF:IOH13454	349
B46R02C22	46-22-2	Hs~MGC:BC020838.1~uORF:IOH13454	279
B46R03C01	46-1-3	Hs~Ref:NM_001306.2~uORF:IOH13619	342
B46R03C02	46-2-3	Hs~Ref:NM_001306.2~uORF:IOH13619	339
B46R03C03	46-3-3	Hs~MGC:BC029224.1~uORF:IOH22788	330
B46R03C04	46-4-3	Hs~MGC:BC029224.1~uORF:IOH22788	323
B46R03C05	46-5-3	Hs~Ref:NM_181618.1~uORF:IOH40951	519
B46R03C06	46-6-3	Hs~Ref:NM_181618.1~uORF:IOH40951	186
B46R03C07	46-7-3	Hs~Ref:NM_022568.2~uORF:IOH41048	248
B46R03C08	46-8-3	Hs~Ref:NM_022568.2~uORF:IOH41048	186
B46R03C09	46-9-3	Hs~Ref:NM_024966.2~uORF:IOH35829	92
B46R03C10	46-10-3	Hs~Ref:NM_024966.2~uORF:IOH35829	87
B46R03C11	46-11-3	Hs~Ref:NM_020465.2~uORF:IOH40985	4368
B46R03C12	46-12-3	Hs~Ref:NM_020465.2~uORF:IOH40985	4152
B46R03C13	46-13-3	Hs~Ref:NM_002477.1~uORF:IOH44370	132
B46R03C14	46-14-3	Hs~Ref:NM_002477.1~uORF:IOH44370	238
B46R03C15	46-15-3	Hs~Ref:NM_001002232.1~uORF:IOH45883	318
B46R03C16	46-16-3	Hs~Ref:NM_001002232.1~uORF:IOH45883	144
B46R03C17	46-17-3	Hs~Ref:NM_004113.3~uORF:IOH34727	1471
B46R03C18	46-18-3	Hs~Ref:NM_004113.3~uORF:IOH34727	1498
B46R03C19	46-19-3	Hs~Ref:XM_378988.2~uORF:IOH41598	327
B46R03C20	46-20-3	Hs~Ref:XM_378988.2~uORF:IOH41598	452
B46R03C21	46-21-3	Hs~Ref:NM_052877.1~uORF:IOH10269	366
B46R03C22	46-22-3	Hs~Ref:NM_052877.1~uORF:IOH10269	369
B46R04C01	46-1-4	Hs~MGC:BC010555.1~uORF:IOH10297	275
B46R04C02	46-2-4	Hs~MGC:BC010555.1~uORF:IOH10297	358
B46R04C03	46-3-4	Hs~Ref:NM_031910.2~uORF:IOH10302	595
B46R04C04	46-4-4	Hs~Ref:NM_031910.2~uORF:IOH10302	556
B46R04C05	46-5-4	Hs~Ref:NM_006978.1~uORF:IOH10306	220
B46R04C06	46-6-4	Hs~Ref:NM_006978.1~uORF:IOH10306	228
B46R04C07	46-7-4	Hs~MGC:BC014991.1~uORF:IOH12177	65468
B46R04C08	46-8-4	Hs~MGC:BC014991.1~uORF:IOH12177	65471
B46R04C09	46-9-4	Hs~Ref:NM_033416.1~uORF:IOH12991	545
B46R04C10	46-10-4	Hs~Ref:NM_033416.1~uORF:IOH12991	528
B46R04C11	46-11-4	Hs~Ref:NM_013328.2~uORF:IOH11728	331
B46R04C12	46-12-4	Hs~Ref:NM_013328.2~uORF:IOH11728	254
B46R04C13	46-13-4	Hs~MGC:BC004271.1~uORF:IOH5483	375
B46R04C14	46-14-4	Hs~MGC:BC004271.1~uORF:IOH5483	417
B46R04C15	46-15-4	Hs~Ref:NM_172070.2~uORF:IOH38243	179
B46R04C16	46-16-4	Hs~Ref:NM_172070.2~uORF:IOH38243	691
B46R04C17	46-17-4	Hs~MGC:BC040339.1~uORF:IOH25738	104
B46R04C18	46-18-4	Hs~MGC:BC040339.1~uORF:IOH25738	204
B46R04C19	46-19-4	Hs~Ref:NM_080600.1~uORF:IOH38014	508
B46R04C20	46-20-4	Hs~Ref:NM_080600.1~uORF:IOH38014	580
B46R04C21	46-21-4	Hs~Ref:NM_004912.3~uORF:IOH38232	3281
B46R04C22	46-22-4	Hs~Ref:NM_004912.3~uORF:IOH38232	3738
B46R05C01	46-1-5	Hs~Ref:NM_015959.1~uORF:IOH4346	620
B46R05C02	46-2-5	Hs~Ref:NM_015959.1~uORF:IOH4346	563
B46R05C03	46-3-5	Hs~Ref:NM_006439.3~uORF:IOH12221	1320
B46R05C04	46-4-5	Hs~Ref:NM_006439.3~uORF:IOH12221	1388
B46R05C05	46-5-5	Hs~Ref:NM_001157.2~uORF:IOH6821	491
B46R05C06	46-6-5	Hs~Ref:NM_001157.2~uORF:IOH6821	564
B46R05C07	46-7-5	Hs~MGC:BC012895.1~uORF:IOH9632	39
B46R05C08	46-8-5	Hs~MGC:BC012895.1~uORF:IOH9632	40
B46R05C09	46-9-5	Hs~Ref:NM_003942.1~N/A	475
B46R05C10	46-10-5	Hs~Ref:NM_003942.1~N/A	604
B46R05C11	46-11-5	Hs~Ref:NM_020421.1~N/A	388
B46R05C12	46-12-5	Hs~Ref:NM_020421.1~N/A	357
B46R05C13	46-13-5	Hs~Ref:NM_002314.2~N/A	255
B46R05C14	46-14-5	Hs~Ref:NM_002314.2~N/A	361
B46R05C15	46-15-5	Hs~Ref:NM_002741.1~N/A	135
B46R05C16	46-16-5	Hs~Ref:NM_002741.1~N/A	101
B46R05C17	46-17-5	Hs~MGC:BC069328.1~uORF:IOH40255	182
B46R05C18	46-18-5	Hs~MGC:BC069328.1~uORF:IOH40255	74
B46R05C19	46-19-5	Hs~Ref:NM_025029.2~uORF:IOH40105	304
B46R05C20	46-20-5	Hs~Ref:NM_025029.2~uORF:IOH40105	438
B46R05C21	46-21-5	Hs~MGC:BC067445.1~uORF:IOH40160	724
B46R05C22	46-22-5	Hs~MGC:BC067445.1~uORF:IOH40160	638
B46R06C01	46-1-6	Hs~Ref:NM_004527.2~uORF:IOH40231	35635
B46R06C02	46-2-6	Hs~Ref:NM_004527.2~uORF:IOH40231	32554
B46R06C03	46-3-6	Hs~MGC:BC015732.1~uORF:IOH13370	475
B46R06C04	46-4-6	Hs~MGC:BC015732.1~uORF:IOH13370	495
B46R06C05	46-5-6	Hs~Ref:NM_145280.1~uORF:IOH21779	668
B46R06C06	46-6-6	Hs~Ref:NM_145280.1~uORF:IOH21779	756
B46R06C07	46-7-6	Hs~Ref:NM_080387.1~uORF:IOH21717	608
B46R06C08	46-8-6	Hs~Ref:NM_080387.1~uORF:IOH21717	638
B46R06C09	46-9-6	Hs~Ref:NM_013290.1~uORF:IOH6212	698
B46R06C10	46-10-6	Hs~Ref:NM_013290.1~uORF:IOH6212	230
B46R06C11	46-11-6	Hs~Ref:NM_002133.1~uORF:IOH54938	275
B46R06C12	46-12-6	Hs~Ref:NM_002133.1~uORF:IOH54938	117
B46R06C13	46-13-6	Hs~Ref:NM_004092.2~uORF:IOH54943	739
B46R06C14	46-14-6	Hs~Ref:NM_004092.2~uORF:IOH54943	711
B46R06C15	46-15-6	Hs~Ref:NM_003011.1~uORF:IOH59459	148
B46R06C16	46-16-6	Hs~Ref:NM_003011.1~uORF:IOH59459	85
B46R06C17	46-17-6	Hs~Ref:NM_145014.1~uORF:IOH59272	358
B46R06C18	46-18-6	Hs~Ref:NM_145014.1~uORF:IOH59272	331
B46R06C19	46-19-6	Hs~MGC:BC016730.1~uORF:IOH27890	590
B46R06C20	46-20-6	Hs~MGC:BC016730.1~uORF:IOH27890	405
B46R06C21	46-21-6	Hs~MGC:BC050328.1~uORF:IOH26426	974
B46R06C22	46-22-6	Hs~MGC:BC050328.1~uORF:IOH26426	776
B46R07C01	46-1-7	Hs~MGC:BC031073.1~uORF:IOH22537	338
B46R07C02	46-2-7	Hs~MGC:BC031073.1~uORF:IOH22537	360
B46R07C03	46-3-7	Hs~MGC:BC048107.1~uORF:IOH26749	377
B46R07C04	46-4-7	Hs~MGC:BC048107.1~uORF:IOH26749	290
B46R07C05	46-5-7	Hs~MGC:BC003096.1~uORF:IOH4534	460
B46R07C06	46-6-7	Hs~MGC:BC003096.1~uORF:IOH4534	460
B46R07C07	46-7-7	Hs~MGC:BC016821.1~uORF:IOH23009	670
B46R07C08	46-8-7	Hs~MGC:BC016821.1~uORF:IOH23009	636
B46R07C09	46-9-7	Hs~MGC:BC001375.1~uORF:IOH3976	718
B46R07C10	46-10-7	Hs~MGC:BC001375.1~uORF:IOH3976	741
B46R07C11	46-11-7	Hs~MGC:BC022816.1~uORF:IOH14672	1593
B46R07C12	46-12-7	Hs~MGC:BC022816.1~uORF:IOH14672	1553
B46R07C13	46-13-7	Hs~Ref:NM_000906.1~N/A	520
B46R07C14	46-14-7	Hs~Ref:NM_000906.1~N/A	430
B46R07C15	46-15-7	Hs~Ref:NM_004333.1~N/A	538
B46R07C16	46-16-7	Hs~Ref:NM_004333.1~N/A	521
B46R07C17	46-17-7	Hs~Ref:NM_004734.1~N/A	1298
B46R07C18	46-18-7	Hs~Ref:NM_004734.1~N/A	1219
B46R07C19	46-19-7	Hs~Ref:NM_001569.2~N/A	441
B46R07C20	46-20-7	Hs~Ref:NM_001569.2~N/A	412
B46R07C21	46-21-7	Hs~MGC:BC014271.2~uORF:IOH13908	14385
B46R07C22	46-22-7	Hs~MGC:BC014271.2~uORF:IOH13908	13582
B46R08C01	46-1-8	Hs~MGC:BC009993.2~uORF:IOH27830	1159
B46R08C02	46-2-8	Hs~MGC:BC009993.2~uORF:IOH27830	1109
B46R08C03	46-3-8	Hs~Ref:NM_005159.3~uORF:IOH14126	382
B46R08C04	46-4-8	Hs~Ref:NM_005159.3~uORF:IOH14126	287
B46R08C05	46-5-8	Hs~Ref:NM_006442.2~uORF:IOH14520	672
B46R08C06	46-6-8	Hs~Ref:NM_006442.2~uORF:IOH14520	666
B46R08C07	46-7-8	Hs~Ref:NM_019601.3~uORF:IOH23286	174
B46R08C08	46-8-8	Hs~Ref:NM_019601.3~uORF:IOH23286	240
B46R08C09	46-9-8	Hs~Ref:NM_006480.4~uORF:IOH13081	312
B46R08C10	46-10-8	Hs~Ref:NM_006480.4~uORF:IOH13081	167
B46R08C11	46-11-8	Hs~Ref:NM_003335.2~uORF:IOH6479	337
B46R08C12	46-12-8	Hs~Ref:NM_003335.2~uORF:IOH6479	200
B46R08C13	46-13-8	Hs~Ref:NM_003321.3~uORF:IOH4865	631
B46R08C14	46-14-8	Hs~Ref:NM_003321.3~uORF:IOH4865	646
B46R08C15	46-15-8	Hs~Ref:NM_003633.1~uORF:IOH3669	337
B46R08C16	46-16-8	Hs~Ref:NM_003633.1~uORF:IOH3669	382
B46R08C17	46-17-8	Hs~Ref:NM_004401.1~uORF:IOH4671	105
B46R08C18	46-18-8	Hs~Ref:NM_004401.1~uORF:IOH4671	61
B46R08C19	46-19-8	Hs~MGC:BC037779.2~uORF:IOH27741	553
B46R08C20	46-20-8	Hs~MGC:BC037779.2~uORF:IOH27741	559
B46R08C21	46-21-8	Hs~Ref:NM_004117.2~uORF:IOH27424	517
B46R08C22	46-22-8	Hs~Ref:NM_004117.2~uORF:IOH27424	485
B46R09C01	46-1-9	Hs~Ref:NM_014478.3~uORF:IOH59924	724
B46R09C02	46-2-9	Hs~Ref:NM_014478.3~uORF:IOH59924	726
B46R09C03	46-3-9	Hs~Ref:NM_002416.1~uORF:IOH57247	310
B46R09C04	46-4-9	Hs~Ref:NM_002416.1~uORF:IOH57247	437
B46R09C05	46-5-9	Hs~Ref:NM_181893.1~uORF:IOH59929	260
B46R09C06	46-6-9	Hs~Ref:NM_181893.1~uORF:IOH59929	63
B46R09C07	46-7-9	Hs~MGC:BC035017.2~uORF:IOH28642	446
B46R09C08	46-8-9	Hs~MGC:BC035017.2~uORF:IOH28642	388
B46R09C09	46-9-9	Hs~MGC:BC008964.2~uORF:IOH56888	736
B46R09C10	46-10-9	Hs~MGC:BC008964.2~uORF:IOH56888	171
B46R09C11	46-11-9	Hs~Ref:NM_001937.3~uORF:IOH53854	73
B46R09C12	46-12-9	Hs~Ref:NM_001937.3~uORF:IOH53854	722
B46R09C13	46-13-9	Hs~Ref:NM_182729.1~uORF:IOH52112	534
B46R09C14	46-14-9	Hs~Ref:NM_182729.1~uORF:IOH52112	502
B46R09C15	46-15-9	Hs~Ref:NM_006294.2~uORF:IOH57049	566
B46R09C16	46-16-9	Hs~Ref:NM_006294.2~uORF:IOH57049	470
B46R09C17	46-17-9	Hs~Ref:NM_033316.2~uORF:IOH6835	484
B46R09C18	46-18-9	Hs~Ref:NM_033316.2~uORF:IOH6835	487
B46R09C19	46-19-9	Hs~Ref:NM_022483.2~uORF:IOH13312	102
B46R09C20	46-20-9	Hs~Ref:NM_022483.2~uORF:IOH13312	356
B46R09C21	46-21-9	Hs~MGC:BC000953.2~uORF:IOH3022	567
B46R09C22	46-22-9	Hs~MGC:BC000953.2~uORF:IOH3022	671
B46R10C01	46-1-10	Hs~Ref:NM_014702.1~uORF:IOH21412	581
B46R10C02	46-2-10	Hs~Ref:NM_014702.1~uORF:IOH21412	612
B46R10C03	46-3-10	Hs~Ref:NM_000442.2~uORF:IOH10695	562
B46R10C04	46-4-10	Hs~Ref:NM_000442.2~uORF:IOH10695	586
B46R10C05	46-5-10	Hs~Ref:NM_024695.1~uORF:IOH10911	455
B46R10C06	46-6-10	Hs~Ref:NM_024695.1~uORF:IOH10911	227
B46R10C07	46-7-10	Hs~MGC:BC007382.1~uORF:IOH7027	201
B46R10C08	46-8-10	Hs~MGC:BC007382.1~uORF:IOH7027	173
B46R10C09	46-9-10	Hs~Ref:NM_017871.3~uORF:IOH7042	548
B46R10C10	46-10-10	Hs~Ref:NM_017871.3~uORF:IOH7042	534
B46R10C11	46-11-10	GST1	-2
B46R10C12	46-12-10	GST1	1
B46R10C13	46-13-10	GST2	-2
B46R10C14	46-14-10	GST2	1
B46R10C15	46-15-10	GST3	1795
B46R10C16	46-16-10	GST3	232
B46R10C17	46-17-10	GST4	21
B46R10C18	46-18-10	GST4	18
B46R10C19	46-19-10	Anti-HumanIgA1~N/A	10464
B46R10C20	46-20-10	Anti-HumanIgA1~N/A	10374
B46R10C21	46-21-10	Anti-HumanIgA2~N/A	18417
B46R10C22	46-22-10	Anti-HumanIgA2~N/A	18056
B46R11C01	46-1-11	AlexaAntiMouseAb~N/A	24757
B46R11C02	46-2-11	AlexaAntiMouseAb~N/A	27066
B46R11C03	46-3-11	MAPKAP~N/A	47
B46R11C04	46-4-11	MAPKAP~N/A	40
B46R11C05	46-5-11	Buffer	221
B46R11C06	46-6-11	Buffer	221
B46R11C07	46-7-11	BSA~N/A	10094
B46R11C08	46-8-11	BSA~N/A	10604
B46R11C09	46-9-11	Anti-HumanIgG1~N/A	1938
B46R11C10	46-10-11	Anti-HumanIgG1~N/A	2111
B46R11C11	46-11-11	Anti-HumanIgG2~N/A	4111
B46R11C12	46-12-11	Anti-HumanIgG2~N/A	4301
B46R11C13	46-13-11	Anti-HumanIgG3~N/A	7006
B46R11C14	46-14-11	Anti-HumanIgG3~N/A	6793
B46R11C15	46-15-11	Anti-HumanIgG4~N/A	13229
B46R11C16	46-16-11	Anti-HumanIgG4~N/A	12416
B46R11C17	46-17-11	AntiBiotinAb~N/A	14096
B46R11C18	46-18-11	AntiBiotinAb~N/A	14421
B46R11C19	46-19-11	Buffer	18
B46R11C20	46-20-11	Buffer	37
B46R11C21	46-21-11	Hs~Ref:NM_002364.1~uORF:IOH11315	1384
B46R11C22	46-22-11	Hs~Ref:NM_002364.1~uORF:IOH11315	1384
B46R12C01	46-1-12	Hs~Ref:NM_032341.1~uORF:IOH7525	432
B46R12C02	46-2-12	Hs~Ref:NM_032341.1~uORF:IOH7525	466
B46R12C03	46-3-12	Hs~Ref:NM_007217.2~uORF:IOH3934	405
B46R12C04	46-4-12	Hs~Ref:NM_007217.2~uORF:IOH3934	357
B46R12C05	46-5-12	Hs~Ref:NM_015933.1~uORF:IOH3769	1007
B46R12C06	46-6-12	Hs~Ref:NM_015933.1~uORF:IOH3769	975
B46R12C07	46-7-12	Hs~MGC:BC053989.1~uORF:IOH29368	504
B46R12C08	46-8-12	Hs~MGC:BC053989.1~uORF:IOH29368	530
B46R12C09	46-9-12	Hs~MGC:BC059364.1~uORF:IOH29285	247
B46R12C10	46-10-12	Hs~MGC:BC059364.1~uORF:IOH29285	35
B46R12C11	46-11-12	Hs~MGC:BC054517.1~uORF:IOH28882	201
B46R12C12	46-12-12	Hs~MGC:BC054517.1~uORF:IOH28882	64
B46R12C13	46-13-12	Hs~Ref:NM_002447.1~N/A	715
B46R12C14	46-14-12	Hs~Ref:NM_002447.1~N/A	463
B46R12C15	46-15-12	Hs~MGC:BC016640.1~uORF:IOH21476	488
B46R12C16	46-16-12	Hs~MGC:BC016640.1~uORF:IOH21476	457
B46R12C17	46-17-12	Hs~MGC:NM_152634.1~uORF:IOH21490	545
B46R12C18	46-18-12	Hs~MGC:NM_152634.1~uORF:IOH21490	524
B46R12C19	46-19-12	Hs~Ref:NM_005038.1~uORF:IOH22406	223
B46R12C20	46-20-12	Hs~Ref:NM_005038.1~uORF:IOH22406	158
B46R12C21	46-21-12	Hs~Ref:NM_031856.1~uORF:IOH36170	31
B46R12C22	46-22-12	Hs~Ref:NM_031856.1~uORF:IOH36170	211
B46R13C01	46-1-13	Hs~MGC:BC009016.1~uORF:IOH3326	279
B46R13C02	46-2-13	Hs~MGC:BC009016.1~uORF:IOH3326	249
B46R13C03	46-3-13	Hs~MGC:BC017922.1~uORF:IOH12726	134
B46R13C04	46-4-13	Hs~MGC:BC017922.1~uORF:IOH12726	383
B46R13C05	46-5-13	Hs~MGC:BC020729.1~uORF:IOH12978	457
B46R13C06	46-6-13	Hs~MGC:BC020729.1~uORF:IOH12978	466
B46R13C07	46-7-13	Hs~MGC:BC015877.1~uORF:IOH13013	449
B46R13C08	46-8-13	Hs~MGC:BC015877.1~uORF:IOH13013	393
B46R13C09	46-9-13	Hs~MGC:BC051841.1~uORF:IOH28892	307
B46R13C10	46-10-13	Hs~MGC:BC051841.1~uORF:IOH28892	305
B46R13C11	46-11-13	Hs~MGC:BC060847.1~uORF:IOH29212	107
B46R13C12	46-12-13	Hs~MGC:BC060847.1~uORF:IOH29212	148
B46R13C13	46-13-13	Hs~MGC:BC053984.1~uORF:IOH29361	125
B46R13C14	46-14-13	Hs~MGC:BC053984.1~uORF:IOH29361	83
B46R13C15	46-15-13	Hs~MGC:BC053656.1~uORF:IOH28981	168
B46R13C16	46-16-13	Hs~MGC:BC053656.1~uORF:IOH28981	249
B46R13C17	46-17-13	Hs~Ref:NM_023080.1~uORF:IOH13369	528
B46R13C18	46-18-13	Hs~Ref:NM_023080.1~uORF:IOH13369	536
B46R13C19	46-19-13	Hs~MGC:BC056418.1~uORF:IOH29118	237
B46R13C20	46-20-13	Hs~MGC:BC056418.1~uORF:IOH29118	241
B46R13C21	46-21-13	Hs~Ref:NM_000484.1~uORF:IOH29583	121
B46R13C22	46-22-13	Hs~Ref:NM_000484.1~uORF:IOH29583	214
B46R14C01	46-1-14	Hs~MGC:BC028736.1~uORF:IOH28644	157
B46R14C02	46-2-14	Hs~MGC:BC028736.1~uORF:IOH28644	272
B46R14C03	46-3-14	Hs~MGC:BC017072.1~uORF:IOH10334	298
B46R14C04	46-4-14	Hs~MGC:BC017072.1~uORF:IOH10334	246
B46R14C05	46-5-14	Hs~Ref:NM_001013.2~uORF:IOH5840	608
B46R14C06	46-6-14	Hs~Ref:NM_001013.2~uORF:IOH5840	581
B46R14C07	46-7-14	Hs~Ref:NM_020347.1~uORF:IOH27664	399
B46R14C08	46-8-14	Hs~Ref:NM_020347.1~uORF:IOH27664	286
B46R14C09	46-9-14	Hs~Ref:NM_002822.1~uORF:IOH25866	3196
B46R14C10	46-10-14	Hs~Ref:NM_002822.1~uORF:IOH25866	3555
B46R14C11	46-11-14	Hs~Ref:NM_183012.1~uORF:IOH53457	437
B46R14C12	46-12-14	Hs~Ref:NM_183012.1~uORF:IOH53457	417
B46R14C13	46-13-14	Hs~Ref:NM_001886.1~uORF:IOH59021	361
B46R14C14	46-14-14	Hs~Ref:NM_001886.1~uORF:IOH59021	317
B46R14C15	46-15-14	Hs~Ref:NM_001017367.1~uORF:IOH59815	241
B46R14C16	46-16-14	Hs~Ref:NM_001017367.1~uORF:IOH59815	182
B46R14C17	46-17-14	Hs~Ref:NM_005079.2~uORF:IOH59008	177
B46R14C18	46-18-14	Hs~Ref:NM_005079.2~uORF:IOH59008	68
B46R14C19	46-19-14	Hs~MGC:BC042820.1~uORF:IOH26481	324
B46R14C20	46-20-14	Hs~MGC:BC042820.1~uORF:IOH26481	171
B46R14C21	46-21-14	Hs~Ref:NM_173475.1~uORF:IOH26231	87
B46R14C22	46-22-14	Hs~Ref:NM_173475.1~uORF:IOH26231	86
B46R15C01	46-1-15	Hs~Ref:NM_005441.2~uORF:IOH13577	495
B46R15C02	46-2-15	Hs~Ref:NM_005441.2~uORF:IOH13577	459
B46R15C03	46-3-15	Hs~Ref:NM_173618.1~uORF:IOH26714	883
B46R15C04	46-4-15	Hs~Ref:NM_173618.1~uORF:IOH26714	856
B46R15C05	46-5-15	Hs~Ref:NM_203422.1~uORF:IOH29035	384
B46R15C06	46-6-15	Hs~Ref:NM_203422.1~uORF:IOH29035	327
B46R15C07	46-7-15	Hs~MGC:BC057767.1~uORF:IOH29267	695
B46R15C08	46-8-15	Hs~MGC:BC057767.1~uORF:IOH29267	695
B46R15C09	46-9-15	Hs~MGC:BC056907.1~uORF:IOH29059	697
B46R15C10	46-10-15	Hs~MGC:BC056907.1~uORF:IOH29059	160
B46R15C11	46-11-15	Hs~MGC:BC057783.1~uORF:IOH29271	1439
B46R15C12	46-12-15	Hs~MGC:BC057783.1~uORF:IOH29271	1703
B46R15C13	46-13-15	Hs~IVGN:PM_2138~Ext:RNP_COMPLEX~N/A	252
B46R15C14	46-14-15	Hs~IVGN:PM_2138~Ext:RNP_COMPLEX~N/A	217
B46R15C15	46-15-15	Hs~Ref:NM_005160.2~CAT:PV3827	1078
B46R15C16	46-16-15	Hs~Ref:NM_005160.2~CAT:PV3827	988
B46R15C17	46-17-15	Hs~Ref:NM_001798.2~CAT:PV3267	265
B46R15C18	46-18-15	Hs~Ref:NM_001798.2~CAT:PV3267	223
B46R15C19	46-19-15	Hs~Ref:NM_001220.2~CAT:PV4205	15
B46R15C20	46-20-15	Hs~Ref:NM_001220.2~CAT:PV4205	792
B46R15C21	46-21-15	Hs~Ref:NM_006609.2~CAT:PV3822	806
B46R15C22	46-22-15	Hs~Ref:NM_006609.2~CAT:PV3822	807
B46R16C01	46-1-16	Hs~Ref:NM_020168.3~CAT:PV3502	1602
B46R16C02	46-2-16	Hs~Ref:NM_020168.3~CAT:PV3502	1526
B46R16C03	46-3-16	Hs~Ref:NM_000619.2~CAT_PHC4031	378
B46R16C04	46-4-16	Hs~Ref:NM_000619.2~CAT_PHC4031	407
B46R16C05	46-5-16	Hs~IVGN:NM_000230~CAT_PHP0013~N/A	148
B46R16C06	46-6-16	Hs~IVGN:NM_000230~CAT_PHP0013~N/A	32
B46R16C07	46-7-16	Hs~Ref:NM_001003806.1~uORF:IOH58623	457
B46R16C08	46-8-16	Hs~Ref:NM_001003806.1~uORF:IOH58623	410
B46R16C09	46-9-16	Hs~Ref:NM_022442.3~uORF:IOH58595	228
B46R16C10	46-10-16	Hs~Ref:NM_022442.3~uORF:IOH58595	1005
B46R16C11	46-11-16	Hs~Ref:NM_182717.1~uORF:IOH58667	134
B46R16C12	46-12-16	Hs~Ref:NM_182717.1~uORF:IOH58667	215
B46R16C13	46-13-16	Hs~Ref:NM_198125.1~uORF:IOH58629	177
B46R16C14	46-14-16	Hs~Ref:NM_198125.1~uORF:IOH58629	242
B46R16C15	46-15-16	Hs~MGC:BC069677.1~uORF:IOH61907	347
B46R16C16	46-16-16	Hs~MGC:BC069677.1~uORF:IOH61907	532
B46R16C17	46-17-16	Hs~Ref:NM_006148.1~uORF:IOH54875	448
B46R16C18	46-18-16	Hs~Ref:NM_006148.1~uORF:IOH54875	528
B46R16C19	46-19-16	Hs~MGC:BC040545.1~uORF:IOH62182	152
B46R16C20	46-20-16	Hs~MGC:BC040545.1~uORF:IOH62182	151
B46R16C21	46-21-16	Hs~Ref:NM_005861.2~uORF:IOH56981	75
B46R16C22	46-22-16	Hs~Ref:NM_005861.2~uORF:IOH56981	497
B46R17C01	46-1-17	Hs~Ref:NM_003302.1~uORF:IOH5518	1406
B46R17C02	46-2-17	Hs~Ref:NM_003302.1~uORF:IOH5518	1442
B46R17C03	46-3-17	Hs~MGC:BC001874.1~uORF:IOH4836	488
B46R17C04	46-4-17	Hs~MGC:BC001874.1~uORF:IOH4836	507
B46R17C05	46-5-17	Hs~MGC:BC000331.1~uORF:IOH3559	588
B46R17C06	46-6-17	Hs~MGC:BC000331.1~uORF:IOH3559	571
B46R17C07	46-7-17	Hs~Ref:NM_015665.3~uORF:IOH4287	377
B46R17C08	46-8-17	Hs~Ref:NM_015665.3~uORF:IOH4287	392
B46R17C09	46-9-17	Hs~Ref:NM_003673.2~uORF:IOH13813	129
B46R17C10	46-10-17	Hs~Ref:NM_003673.2~uORF:IOH13813	199
B46R17C11	46-11-17	Hs~Ref:NM_025231.1~uORF:IOH5460	477
B46R17C12	46-12-17	Hs~Ref:NM_025231.1~uORF:IOH5460	399
B46R17C13	46-13-17	Hs~Ref:NM_005610.1~uORF:IOH4480	71
B46R17C14	46-14-17	Hs~Ref:NM_005610.1~uORF:IOH4480	65
